"playerID","HallOfFame_years_on_ballot","HallOfFame_max_ballots_cast","HallOfFame_max_needed","HallOfFame_max_votes","HallOfFame_inducted","birthYear","birthMonth","birthDay","birthCountry","birthState","birthCity","deathYear","deathMonth","deathDay","deathCountry","deathState","deathCity","nameFirst","nameLast","nameGiven","weight","height","bats","throws","debut","finalGame","retroID","bbrefID","Batting_total_seasons","Batting_total_teams","Batting_G","Batting_AB","Batting_R","Batting_H","Batting_2B","Batting_3B","Batting_HR","Batting_RBI","Batting_SB","Batting_CS","Batting_BB","Batting_SO","Batting_IBB","Batting_HBP","Batting_SH","Batting_SF","Batting_GIDP","Fielding_G","Fielding_GS","Fielding_InnOuts","Fielding_PO","Fielding_A","Fielding_E","Fielding_DP","Fielding_PB","Fielding_WP","Fielding_SB","Fielding_CS","Awards_PitchingTripleCrown","Awards_TripleCrown","Awards_BaseballMagazineAllStar","Awards_MostValuablePlayer","Awards_TSNAllStar","Awards_TSNGuideMVP","Awards_TSNMajorLeaguePlayerOfTheYear","Awards_TSNPitcherOfTheYear","Awards_TSNPlayerOfTheYear","Awards_RookieOfTheYear","Awards_BabeRuthAward","Awards_LouGehrigMemorialAward","Awards_WorldSeriesMVP","Awards_CyYoungAward","Awards_GoldGlove","Awards_FiremanOfTheYear","Awards_AlLStarGameMVP","Awards_HutchAward","Awards_RobertoClemnteAward","Awards_RolaidsReliefManAward","Awards_NLCSMVP","Awards_ALCSMVP","Awards_SilverSluger","Awards_BranchRickeyAward","Awards_HankAaronAward","Awards_TSNReliverOfTheYear","Awards_ComebackPlayerOfTheYear","Awards_OutstandingDHAward","Awards_RelieverOfTheYear","AllstarGames","position","position.c","position.1b","position.2b","position.3b","position.ss","position.lf","position.cf","position.rf","Batting_1B","Batting_Average","Slugging","OPS","ISO","wOBA","R.perAB","H.perAB","singles.perAB","doubles.perAB","triples.perAB","HR.perAB","RBI.perAB","SB.perAB","CS.perAB","BB.perAB","SO.perAB","IBB.perAB","HBP.perAB","SH.perAB","SF.perAB","GIDP.perAB","TotalAllStarAwards"
"gomezch02",0,0,0,0,"N",1971,6,16,"USA","CA","Los Angeles",NA,NA,NA,"","","","Chris","Gomez","Christopher Cory",183,73,"R","R","1993-07-19",2008-09-18,"gomec001","gomezch02",16,8,1515,4604,517,1206,234,18,60,487,35,33,408,750,17,41,58,32,134,1470,1249,33750,2550,3365,148,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,894,0.261946133796699,0.359687228496959,0.325467059980334,0.0977410947002607,0.164037332280979,0.112293657688966,0.261946133796699,0.194178974804518,0.0508253692441355,0.00390964378801043,0.0130321459600348,0.105777584708949,0.00760208514335361,0.00716768027801911,0.0886185925282363,0.162901824500434,0.00369244135534318,0.00890529973935708,0.0125977410947003,0.00695047784535187,0.0291051259774109,0
"garneph01",1,456,342,2,"N",1949,4,30,"USA","TN","Jefferson City",NA,NA,NA,"","","","Phil","Garner","Philip Mason",175,70,"R","R","1973-09-10",1988-10-02,"garnp001","garneph01",16,5,1860,6136,780,1594,299,82,109,738,225,105,564,842,74,34,67,59,131,1856,1653,44662,2746,4356,259,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"2b",0,0,1,0,0,0,0,0,1104,0.259778357235984,0.388526727509778,0.322685117032239,0.128748370273794,0.178930376544129,0.127118644067797,0.259778357235984,0.179921773142112,0.048728813559322,0.0133637548891786,0.0177640156453716,0.120273794002608,0.0366688396349413,0.0171121251629726,0.0919165580182529,0.13722294654498,0.0120599739243807,0.00554106910039113,0.0109191655801825,0.00961538461538462,0.0213494132985658,0
"hattesc01",0,0,0,0,"N",1969,12,14,"USA","OR","Salem",NA,NA,NA,"","","","Scott","Hatteberg","Scott Allen",192,73,"L","R","1995-09-08",2008-05-25,"hatts001","hattesc01",14,3,1314,4226,538,1153,249,7,106,527,3,8,562,503,27,42,15,31,117,1033,949,25191,7567,572,67,542,61,78,375,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1b",0,1,0,0,0,0,0,0,791,0.272834831992428,0.410317084713677,0.361448261674553,0.137482252721249,0.211049193214729,0.127307146237577,0.272834831992428,0.187174633222906,0.058920965451964,0.00165641268338855,0.0250828206341694,0.124704212020823,0.000709891150023663,0.00189304306672977,0.132986275437766,0.119025082820634,0.00638902035021297,0.00993847610033128,0.00354945575011832,0.00733554188357785,0.0276857548509229,0
"collish01",1,201,151,1,"N",1885,12,4,"USA","MA","Charlestown",1955,9,10,"USA","MA","Newton","Shano","Collins","John Francis",185,72,"R","R","1910-04-21",1925-05-15,"colls101","collish01",16,2,1799,6390,747,1687,310,133,22,709,225,83,331,405,0,57,258,0,0,1714,0,0,5959,418,177,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,1222,0.264006259780908,0.364475743348983,0.306137503688404,0.100469483568075,0.152436943051047,0.116901408450704,0.264006259780908,0.191236306729264,0.0485133020344288,0.0208137715179969,0.00344287949921753,0.110954616588419,0.0352112676056338,0.0129890453834116,0.0517996870109546,0.0633802816901408,0,0.00892018779342723,0.0403755868544601,0,0,0
"orsuljo01",0,0,0,0,"N",1962,5,31,"USA","NJ","Glen Ridge",NA,NA,NA,"","","","Joe","Orsulak","Joseph Michael",185,73,"L","L","1983-09-01",1997-09-25,"orsuj001","orsuljo01",14,5,1494,4293,559,1173,186,37,57,405,93,60,318,402,34,23,44,36,69,1281,988,27787,2435,118,44,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,893,0.273235499650594,0.373631493128348,0.324197002141328,0.100395993477754,0.152678904227783,0.130211972979269,0.273235499650594,0.208013044491032,0.0433263452131377,0.00861868157465642,0.013277428371768,0.0943396226415094,0.0216631726065688,0.0139762403913347,0.0740740740740741,0.0936408106219427,0.00791986955508968,0.00535755881667831,0.0102492429536455,0.00838574423480084,0.0160726764500349,0
"lyonsde01",0,0,0,0,"N",1866,3,12,"USA","OH","Cincinnati",1929,1,2,"USA","KY","Covington","Denny","Lyons","Dennis Patrick Aloysius",185,70,"R","R","1885-09-18",1897-07-23,"lyond101","lyonsde01",13,6,1121,4294,932,1333,244,69,62,755,224,0,621,213,0,82,13,0,0,1119,0,0,2018,2142,512,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,958,0.310433162552399,0.442710759198882,0.407444466680008,0.132277596646483,0.225065919551731,0.217047042384723,0.310433162552399,0.223102002794597,0.0568234746157429,0.0160689333954355,0.0144387517466232,0.175826734979041,0.0521658127619935,0,0.144620400558919,0.0496040987424313,0,0.0190964136003726,0.00302748020493712,0,0,0
"hoagmy01",0,0,0,0,"N",1908,3,9,"USA","CA","Davis",1971,7,28,"USA","FL","High Springs","Myril","Hoag","Myrill Oliver",180,71,"R","R","1931-04-15",1945-09-16,"hoagm101","hoagmy01",13,4,1020,3147,384,854,141,33,28,401,59,49,252,298,0,12,50,0,52,882,0,0,1677,80,63,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rf",0,0,0,0,0,0,0,1,652,0.271369558309501,0.363838576421989,0.327763119319848,0.0924690181124881,0.155909879800645,0.122020972354623,0.271369558309501,0.207181442643788,0.0448045757864633,0.0104861773117255,0.00889736256752463,0.127422942484906,0.0187480139815697,0.0155703844931681,0.0800762631077216,0.0946933587543692,0,0.00381315538608198,0.0158881474420083,0,0.0165236733396886,0
"terrybi01",14,274,206,195,"Y",1898,10,30,"USA","GA","Atlanta",1989,1,9,"USA","FL","Jacksonville","Bill","Terry","William Harold",200,73,"L","L","1923-09-24",1936-09-22,"terrb101","terrybi01",14,1,1721,6428,1120,2193,373,112,154,1078,56,6,537,449,0,9,137,0,38,1594,0,0,15999,1111,139,1334,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"1b",0,1,0,0,0,0,0,0,1554,0.34116365899191,0.505911636589919,0.392744479495268,0.164747977598009,0.214174390593633,0.174237710018668,0.34116365899191,0.241754822650902,0.0580273802115744,0.0174237710018668,0.0239576851275669,0.167703795892968,0.00871188550093342,0.000933416303671437,0.0835407591785936,0.0698506533914126,0,0.00140012445550716,0.0213130056004978,0,0.0059116365899191,11
"edmonji01",1,440,330,11,"N",1970,6,27,"USA","CA","Fullerton",NA,NA,NA,"","","","Jim","Edmonds","James Patrick",190,73,"L","L","1993-09-09",2010-09-21,"edmoj001","edmonji01",17,7,2011,6858,1251,1949,437,25,393,1199,67,50,998,1729,91,49,10,65,122,1924,1806,47273,4929,160,58,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,"cf",0,0,0,0,0,0,1,0,1094,0.284193642461359,0.527121609798775,0.375909661229611,0.242927967337416,0.276669018911029,0.18241469816273,0.284193642461359,0.15952172645086,0.0637212015164771,0.00364537766112569,0.0573053368328959,0.174832312627588,0.00976961213181686,0.00729075532225139,0.145523476232138,0.252114319043453,0.0132691746864975,0.00714494021580636,0.00145815106445028,0.0094779819189268,0.0177894429862934,2
"yastrca01",1,447,336,423,"Y",1939,8,22,"USA","NY","Southampton",NA,NA,NA,"","","","Carl","Yastrzemski","Carl Michael",175,71,"L","R","1961-04-11",1983-10-02,"yastc101","yastrca01",23,1,3308,11988,1816,3419,646,59,452,1844,168,116,1845,1393,190,40,13,105,323,2874,2824,73861,10437,775,135,643,0,0,0,0,0,1,0,1,3,0,1,0,1,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,"lf",0,0,0,0,0,1,0,0,2262,0.285201868535202,0.462045378712045,0.379453426813564,0.176843510176844,0.234824310995068,0.151484818151485,0.285201868535202,0.188688688688689,0.0538872205538872,0.00492158825492159,0.0377043710377044,0.15382048715382,0.014014014014014,0.00967634300967634,0.153903903903904,0.1161995328662,0.0158491825158492,0.00333667000333667,0.00108441775108442,0.00875875875875876,0.0269436102769436,3
"crawfsa01",8,274,206,11,"Y",1880,4,18,"USA","NE","Wahoo",1968,6,15,"USA","CA","Hollywood","Sam","Crawford","Samuel Earl",190,72,"L","L","1899-09-10",1917-09-16,"craws101","crawfsa01",19,2,2517,9570,1391,2961,458,309,97,1525,366,30,760,104,0,23,241,0,0,2450,0,0,5102,359,176,117,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,2097,0.309404388714734,0.452246603970742,0.361634308895972,0.142842215256008,0.194386033033903,0.145350052246604,0.309404388714734,0.219122257053292,0.0478578892371996,0.0322884012539185,0.0101358411703239,0.159352142110763,0.0382445141065831,0.00313479623824451,0.0794148380355277,0.0108672936259143,0,0.00240334378265413,0.0251828631138976,0,0,5
"owenmi01",0,0,0,0,"N",1916,4,4,"USA","MO","Nixa",2005,7,13,"USA","MO","Mount Vernon","Mickey","Owen","Arnold Malcolm",190,70,"R","R","1937-05-02",1954-09-11,"owenm101","owenmi01",13,4,1209,3649,338,929,163,21,14,378,36,1,326,181,0,13,80,4,122,1180,16,516,4535,591,97,93,73,3,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"c",1,0,0,0,0,0,0,0,731,0.254590298711976,0.322280076733352,0.317635270541082,0.0676897780213758,0.142725901803607,0.0926281172924089,0.254590298711976,0.200328857221156,0.044669772540422,0.00575500137023842,0.00383666758015895,0.103590024664292,0.00986571663469444,0.000274047684297068,0.0893395450808441,0.0496026308577693,0,0.00356261989586188,0.0219238147437654,0.00109619073718827,0.0334338174842423,1
"reedje02",0,0,0,0,"N",1962,11,12,"USA","IL","Joliet",NA,NA,NA,"","","","Jeff","Reed","Jeffrey Scott",190,74,"L","R","1984-04-05",2000-10-01,"reedj001","reedje02",17,6,1234,3101,311,774,144,10,61,323,7,9,391,566,43,14,35,25,74,1072,850,23066,5455,415,73,59,54,274,727,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,559,0.249596904224444,0.361496291518865,0.333899745114698,0.111899387294421,0.17982001146789,0.100290228958401,0.249596904224444,0.180264430828765,0.0464366333440826,0.00322476620445018,0.0196710738471461,0.104159948403741,0.00225733634311512,0.00290228958400516,0.126088358594002,0.18252176717188,0.0138664946791358,0.00451467268623025,0.0112866817155756,0.00806191551112544,0.0238632699129313,0
"satrito01",0,0,0,0,"N",1940,8,28,"USA","PA","Pittsburgh",NA,NA,NA,"","","","Tom","Satriano","Thomas Victor Nicholas",185,73,"L","R","1961-07-23",1970-09-19,"satrt101","satrito01",10,3,674,1623,130,365,53,5,21,157,7,8,214,225,27,6,14,8,49,633,435,12142,2161,472,54,93,33,101,137,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,286,0.224892174984596,0.302526186075169,0.316045380875203,0.077634011090573,0.152589254385965,0.0800985828712261,0.224892174984596,0.176216882316697,0.0326555760936537,0.00308071472581639,0.0129390018484288,0.0967344423906346,0.00431300061614294,0.00492914356130622,0.131854590264941,0.138632162661738,0.0166358595194085,0.00369685767097967,0.00862600123228589,0.00492914356130622,0.0301910043130006,0
"ellisjo01",0,0,0,0,"N",1948,8,21,"USA","CT","New London",NA,NA,NA,"","","","John","Ellis","John Charles",225,74,"R","R","1969-05-17",1981-10-03,"ellij101","ellisjo01",13,3,883,2672,259,699,116,13,69,391,6,10,190,403,17,19,4,30,82,606,532,13777,3889,275,64,241,26,90,174,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1b",0,1,0,0,0,0,0,0,501,0.261601796407186,0.392215568862275,0.311920302301615,0.13061377245509,0.169657843814789,0.0969311377245509,0.261601796407186,0.1875,0.0434131736526946,0.00486526946107784,0.0258233532934132,0.146332335329341,0.00224550898203593,0.00374251497005988,0.0711077844311377,0.150823353293413,0.0063622754491018,0.00711077844311377,0.00149700598802395,0.0112275449101796,0.030688622754491,0
"whitfte01",0,0,0,0,"N",1953,1,12,"USA","CA","Blythe",NA,NA,NA,"","","","Terry","Whitfield","Terry Bertland",197,73,"L","R","1974-09-29",1986-05-23,"whitt001","whitfte01",10,3,730,1913,233,537,93,12,33,179,18,24,138,288,20,10,32,13,44,539,446,12053,865,41,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lf",0,0,0,0,0,1,0,0,399,0.280710925248301,0.393622582331417,0.330279652844744,0.112911657083116,0.16114858812074,0.121798222686879,0.280710925248301,0.208572922111866,0.0486147412441192,0.00627286983795086,0.0172503920543649,0.0935703084161004,0.00940930475692629,0.0125457396759017,0.0721380031364349,0.150548876110821,0.0104547830632514,0.00522739153162572,0.0167276529012023,0.00679560899111343,0.0230005227391532,0
"hallmbi01",0,0,0,0,"N",1867,3,31,"USA","PA","Pittsburgh",1920,9,11,"USA","PA","Philadelphia","Bill","Hallman","William Wilson",160,68,"R","R","1888-04-23",1903-09-27,"hallb101","hallmbi01",14,6,1503,6012,937,1634,234,81,21,769,200,0,425,283,0,52,107,0,0,1503,0,0,3500,4079,534,542,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,1298,0.271789753825682,0.348137059214904,0.325319771921714,0.0763473053892215,0.141545292032671,0.15585495675316,0.271789753825682,0.215901530272788,0.0389221556886228,0.0134730538922156,0.00349301397205589,0.127910844976713,0.0332667997338656,0,0.0706919494344644,0.0470725216234198,0,0.00864936793080506,0.0177977378576181,0,0,0
"washicl01",1,470,353,0,"N",1954,8,31,"USA","CA","Los Angeles",NA,NA,NA,"","","","Claudell","Washington","Claudell",190,72,"L","L","1974-07-05",1990-06-18,"washc001","washicl01",17,7,1912,6787,926,1884,334,69,164,824,312,134,468,1266,77,36,25,51,140,1685,1579,42104,3198,104,91,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"rf",0,0,0,0,0,0,0,1,1317,0.277589509356122,0.419625755120082,0.325251974938709,0.142036245763961,0.178019766001376,0.136437306615589,0.277589509356122,0.194047443642257,0.0492117283041108,0.0101664947694121,0.0241638426403418,0.121408575217327,0.0459702372182113,0.0197436275232061,0.0689553558273169,0.186533077943127,0.0113452188006483,0.00530425814056284,0.00368351259761308,0.00751436569913069,0.0206276705466333,0
"schulfr01",1,201,151,1,"N",1882,9,17,"USA","NY","Cochecton",1949,10,2,"USA","CA","Oakland","Frank","Schulte","Frank M.",170,71,"L","R","1904-09-21",1918-09-02,"schuf103","schulfr01",15,4,1806,6533,906,1766,288,124,92,792,233,17,545,515,0,56,279,0,0,1737,0,0,2689,194,103,41,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,1262,0.270319914281341,0.394611969998469,0.33179142136249,0.124292055717128,0.18058194561256,0.138680544925762,0.270319914281341,0.193173121077606,0.0440838818307056,0.0189805602326649,0.0140823511403643,0.121230675034441,0.0356650849533139,0.00260217358028471,0.0834226236032451,0.0788305525792132,0,0.0085718659115261,0.0427062605234961,0,0,3
"templjo01",0,0,0,0,"N",1927,8,8,"USA","NC","Lexington",1994,1,9,"USA","SC","White Rock","Johnny","Temple","John Ellis",175,71,"R","R","1952-04-15",1964-07-14,"tempj101","templjo01",13,4,1420,5218,720,1484,208,36,22,395,140,48,648,338,5,13,122,34,79,1362,1270,33291,3213,3403,181,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"2b",0,0,1,0,0,0,0,0,1218,0.284400153315447,0.350709083940207,0.362760020294267,0.0663089306247605,0.157410358835477,0.137983901878114,0.284400153315447,0.23342276734381,0.0398620160981219,0.00689919509390571,0.00421617477960905,0.0756995017247988,0.0268302031429667,0.00919892679187428,0.124185511690303,0.0647757761594481,0.000958221540820238,0.00249137600613262,0.0233806055960138,0.00651590647757762,0.0151399003449598,0
"clarkfr01",6,274,206,63,"Y",1872,10,3,"USA","IA","Winterset",1960,8,14,"USA","KS","Winfield","Fred","Clarke","Fred Clifford",165,70,"L","R","1894-06-30",1915-09-23,"clarf101","clarkfr01",21,2,2242,8568,1619,2672,361,220,67,1015,506,0,874,135,0,153,224,0,0,2196,0,0,4807,266,266,43,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lf",0,0,0,0,0,1,0,0,2024,0.311858076563959,0.428804855275443,0.385513288170922,0.116946778711485,0.192639416362689,0.188958916900093,0.311858076563959,0.236227824463119,0.0421335200746965,0.0256769374416433,0.00781979458450047,0.118464052287582,0.0590569561157796,0,0.102007469654528,0.0157563025210084,0,0.0178571428571429,0.0261437908496732,0,0,6
"bellhma01",0,0,0,0,"N",1974,8,23,"USA","MA","South Weymouth",NA,NA,NA,"","","","Mark","Bellhorn","Mark Christian",195,73,"B","R","1997-06-10",2007-09-30,"bellm002","bellhma01",10,7,731,2107,324,484,113,13,69,246,30,13,346,723,6,17,10,11,26,651,516,14076,894,1325,62,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,289,0.229710488846701,0.393925011865211,0.341394598952035,0.16421452301851,0.235206949494949,0.153773137161841,0.229710488846701,0.137161841480778,0.0536307546274324,0.00616990982439487,0.0327479829140959,0.116753678215472,0.0142382534409112,0.00616990982439487,0.16421452301851,0.343141907925961,0.00284765068818225,0.00806834361651637,0.00474608448030375,0.00522069292833412,0.0123398196487897,0
"sievero01",2,396,297,4,"N",1926,11,18,"USA","MO","St. Louis",NA,NA,NA,"","","","Roy","Sievers","Roy Edward",195,73,"R","R","1949-04-21",1965-05-09,"sievr101","sievero01",17,5,1887,6387,945,1703,292,42,318,1147,14,19,841,920,55,51,15,55,164,1756,1368,35285,9064,661,110,759,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"1b",0,1,0,0,0,0,0,0,1051,0.266635353060905,0.474870831376233,0.353831469866376,0.208235478315328,0.244485890919082,0.147956787224049,0.266635353060905,0.164552998277752,0.045717864412087,0.00657585720995773,0.0497886331611085,0.179583529043369,0.00219195240331924,0.00297479254736183,0.131673712227963,0.144042586503836,0.00861124158446845,0.00798496946923438,0.00234852043212776,0.00861124158446845,0.0256771567245968,0
"hernaca01",0,0,0,0,"N",1967,5,24,"Venezuela","Bolivar","San Felix",NA,NA,NA,"","","","Carlos","Hernandez","Carlos Alberto",185,71,"R","R","1990-04-20",2000-10-01,"hernc001","hernaca01",10,3,488,1244,102,315,51,1,24,141,5,8,63,196,4,19,3,8,43,449,317,8870,2357,221,38,21,36,126,242,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,239,0.253215434083601,0.353697749196141,0.2976011994003,0.10048231511254,0.144746015037594,0.0819935691318328,0.253215434083601,0.192122186495177,0.0409967845659164,0.000803858520900322,0.0192926045016077,0.113344051446945,0.00401929260450161,0.00643086816720257,0.0506430868167203,0.157556270096463,0.00321543408360129,0.0152733118971061,0.00241157556270096,0.00643086816720257,0.0345659163987138,0
"goodmiv01",0,0,0,0,"N",1908,7,23,"USA","MO","Northview",1984,11,25,"USA","OH","Cincinnati","Ival","Goodman","Ival Richard",170,71,"L","R","1935-04-16",1944-08-23,"goodi101","goodmiv01",10,2,1107,3928,609,1104,188,85,95,525,49,0,382,380,0,49,81,0,65,1000,0,0,2061,78,55,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"rf",0,0,0,0,0,0,0,1,736,0.281059063136456,0.444755600814664,0.352144987382427,0.163696537678208,0.215695755907318,0.155040733197556,0.281059063136456,0.187372708757637,0.0478615071283096,0.0216395112016293,0.0241853360488798,0.133655804480652,0.0124745417515275,0,0.0972505091649695,0.0967413441955193,0,0.0124745417515275,0.0206211812627291,0,0.0165478615071283,1
"berryke01",1,401,301,0,"N",1941,5,10,"USA","MO","Kansas City",NA,NA,NA,"","","","Ken","Berry","Allen Kent",175,72,"R","R","1962-09-09",1975-05-31,"berrk101","berryke01",14,4,1384,4136,422,1053,150,23,58,343,45,46,298,569,31,30,64,17,108,1312,1098,30556,2722,85,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"cf",0,0,0,0,0,0,1,0,822,0.254593810444874,0.344052224371373,0.308190136130328,0.089458413926499,0.141249348314607,0.102030947775629,0.254593810444874,0.198742746615087,0.0362669245647969,0.00556092843326886,0.0140232108317215,0.0829303675048356,0.0108800773694391,0.0111218568665377,0.0720502901353965,0.13757253384913,0.00749516441005803,0.00725338491295938,0.0154738878143133,0.00411025145067698,0.0261121856866538,0
"fribebe01",0,0,0,0,"N",1899,8,18,"USA","NH","Manchester",1958,12,8,"USA","MA","Lynn","Bernie","Friberg","Bernard Albert",178,71,"R","R","1919-08-20",1933-06-27,"fribb101","fribebe01",14,3,1299,4169,544,1170,181,44,38,471,51,60,471,498,0,16,139,0,0,1254,0,0,2246,2632,210,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,907,0.280642840009595,0.372511393619573,0.355884879725086,0.0918685536099784,0.171408204467354,0.1304869273207,0.280642840009595,0.217558167426241,0.0434156872151595,0.0105540897097625,0.00911489565843128,0.112976733029503,0.0122331494363157,0.0143919405133125,0.112976733029503,0.119453106260494,0,0.00383785080355001,0.0333413288558407,0,0,0
"castica01",0,0,0,0,"N",1958,6,8,"D.R.","San Pedro de Macoris","San Pedro de Macoris",2015,11,15,"D.R.","Distrito Nacional","Santo Domingo","Carmelo","Castillo","Monte Carmelo",185,73,"R","R","1982-07-17",1991-05-09,"castc001","castica01",10,2,631,1519,190,383,71,8,55,197,15,11,90,291,5,13,7,11,34,380,294,7333,640,16,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,249,0.252139565503621,0.418038183015142,0.297611757501531,0.165898617511521,0.189724324324324,0.125082290980909,0.252139565503621,0.163923633969717,0.0467412771560237,0.00526662277814352,0.0362080315997367,0.129690585911784,0.00987491770901909,0.00724160631994733,0.0592495062541145,0.19157340355497,0.0032916392363397,0.00855826201448321,0.00460829493087558,0.00724160631994733,0.0223831468071099,0
"mullipa01",0,0,0,0,"N",1917,11,1,"USA","PA","Trotter",1999,8,14,"USA","PA","Brownsville","Pat","Mullin","Patrick Joseph",190,74,"L","R","1940-09-18",1953-09-27,"mullp101","mullipa01",10,1,864,2493,381,676,106,43,87,385,20,27,330,312,0,6,20,0,37,637,0,0,1270,46,41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rf",0,0,0,0,0,0,0,1,440,0.271159245888488,0.452868030485359,0.357723577235772,0.181708784596871,0.232628137150937,0.152827918170878,0.271159245888488,0.1764941837144,0.0425190533493783,0.0172482952266346,0.0348977135980746,0.1544324107501,0.00802246289610911,0.0108303249097473,0.1323706377858,0.125150421179302,0,0.00240673886883273,0.00802246289610911,0,0.0148415563578018,0
"stengca01",1,153,115,3,"N",1890,7,30,"USA","MO","Kansas City",1975,9,29,"USA","CA","Glendale","Casey","Stengel","Charles Dillon",175,71,"L","L","1912-09-17",1925-05-19,"stenc101","stengca01",14,5,1277,4288,575,1219,182,89,60,535,131,43,437,453,0,39,105,0,0,1183,0,0,2171,147,87,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,888,0.28428171641791,0.410214552238806,0.355793450881612,0.125932835820896,0.190963140218304,0.134095149253731,0.28428171641791,0.207089552238806,0.0424440298507463,0.0207555970149254,0.0139925373134328,0.124766791044776,0.0305503731343284,0.0100279850746269,0.101912313432836,0.105643656716418,0,0.00909514925373134,0.0244869402985075,0,0,0
