"playerID","HallOfFame_years_on_ballot","HallOfFame_max_ballots_cast","HallOfFame_max_needed","HallOfFame_max_votes","HallOfFame_inducted","birthYear","birthMonth","birthDay","birthCountry","birthState","birthCity","deathYear","deathMonth","deathDay","deathCountry","deathState","deathCity","nameFirst","nameLast","nameGiven","weight","height","bats","throws","debut","finalGame","retroID","bbrefID","Batting_total_seasons","Batting_total_teams","Batting_G","Batting_AB","Batting_R","Batting_H","Batting_2B","Batting_3B","Batting_HR","Batting_RBI","Batting_SB","Batting_CS","Batting_BB","Batting_SO","Batting_IBB","Batting_HBP","Batting_SH","Batting_SF","Batting_GIDP","Fielding_G","Fielding_GS","Fielding_InnOuts","Fielding_PO","Fielding_A","Fielding_E","Fielding_DP","Fielding_PB","Fielding_WP","Fielding_SB","Fielding_CS","Awards_PitchingTripleCrown","Awards_TripleCrown","Awards_BaseballMagazineAllStar","Awards_MostValuablePlayer","Awards_TSNAllStar","Awards_TSNGuideMVP","Awards_TSNMajorLeaguePlayerOfTheYear","Awards_TSNPitcherOfTheYear","Awards_TSNPlayerOfTheYear","Awards_RookieOfTheYear","Awards_BabeRuthAward","Awards_LouGehrigMemorialAward","Awards_WorldSeriesMVP","Awards_CyYoungAward","Awards_GoldGlove","Awards_FiremanOfTheYear","Awards_AlLStarGameMVP","Awards_HutchAward","Awards_RobertoClemnteAward","Awards_RolaidsReliefManAward","Awards_NLCSMVP","Awards_ALCSMVP","Awards_SilverSluger","Awards_BranchRickeyAward","Awards_HankAaronAward","Awards_TSNReliverOfTheYear","Awards_ComebackPlayerOfTheYear","Awards_OutstandingDHAward","Awards_RelieverOfTheYear","AllstarGames","position","position.c","position.1b","position.2b","position.3b","position.ss","position.lf","position.cf","position.rf","Batting_1B","Batting_Average","Slugging","OPS","ISO","wOBA","R.perAB","H.perAB","singles.perAB","doubles.perAB","triples.perAB","HR.perAB","RBI.perAB","SB.perAB","CS.perAB","BB.perAB","SO.perAB","IBB.perAB","HBP.perAB","SH.perAB","SF.perAB","GIDP.perAB","TotalAllStarAwards","debutYear"
"harrato01",1,430,323,1,"N",1948,10,26,"USA","WV","Sissonville",NA,NA,NA,"","","","Toby","Harrah","Colbert Dale",175,72,"R","R",1969-09-05,1986-10-04,"harrt001","harrato01",17,4,2155,7402,1115,1954,307,40,195,918,238,94,1153,868,51,63,76,72,155,2157,2024,53577,2530,4965,279,765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"3b",0,0,0,1,0,0,0,0,1412,0.263982707376385,0.395298567954607,0.364787111622555,0.131315860578222,0.207869383030443,0.150634963523372,0.263982707376385,0.190759254255607,0.0414752769521751,0.00540394487976223,0.0263442312888409,0.124020534990543,0.0321534720345852,0.0126992704674412,0.155768711159146,0.11726560389084,0.00689002972169684,0.00851121318562551,0.0102674952715482,0.00972710078357201,0.0209402864090786,1,1969
"biggicr01",3,571,429,454,"Y",1965,12,14,"USA","NY","Smithtown",NA,NA,NA,"","","","Craig","Biggio","Craig Alan",185,71,"R","R",1988-06-26,2007-09-30,"biggc001","biggicr01",20,1,2850,10876,1844,3060,668,55,291,1175,414,124,1160,1753,68,285,101,81,150,2780,2703,70913,7156,5671,201,1174,32,100,434,130,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,5,1,0,0,0,0,0,7,"2b",0,0,1,0,0,0,0,0,2046,0.281353438764252,0.433155571901434,0.363247863247863,0.151802133137183,0.218115274850008,0.16954762780434,0.281353438764252,0.188120632585509,0.0614196395733726,0.00505700625229864,0.026756160353071,0.108036042662744,0.0380654652445752,0.0114012504597278,0.106656859139389,0.161180581095991,0.00625229863920559,0.0262044869437293,0.00928650239058477,0.00744759102611254,0.0137918352335417,5,1988
"bellja01",1,539,405,2,"N",1965,12,11,"USA","FL","Pensacola",NA,NA,NA,"","","","Jay","Bell","Jay Stuart",180,73,"R","R",1986-09-29,2003-09-28,"bellj001","bellja01",18,5,2063,7398,1123,1963,394,67,195,860,91,60,853,1443,25,57,159,58,165,2006,1903,50656,3202,5609,220,1120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"ss",0,0,0,0,1,0,0,0,1307,0.265341984320086,0.415788050824547,0.34341381783409,0.150446066504461,0.20948046996763,0.151797783184644,0.265341984320086,0.176669370100027,0.053257637199243,0.00905650175723168,0.0263584752635848,0.11624763449581,0.0123006217896729,0.008110300081103,0.115301432819681,0.195052716950527,0.00337929170045958,0.00770478507704785,0.021492295214923,0.00783995674506623,0.0223033252230333,1,1986
"kingje01",0,0,0,0,"N",1964,12,26,"USA","IN","Marion",NA,NA,NA,"","","","Jeff","King","Jeffrey Wayne",175,73,"R","R",1989-06-02,1999-05-21,"kingj001","kingje01",11,2,1201,4262,600,1091,222,18,154,709,75,32,442,584,27,20,17,71,97,1207,1082,28905,4604,1841,107,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,697,0.255983106522759,0.42491787893008,0.323879040667362,0.168934772407321,0.20920461409396,0.1407789770061,0.255983106522759,0.16353824495542,0.0520882214922572,0.00422336931018301,0.0361332707648991,0.166353824495542,0.0175973721257626,0.00750821210699202,0.103707179727827,0.137024870952604,0.00633505396527452,0.00469263256687001,0.00398873768183951,0.0166588456123886,0.0227592679493196,0,1989
"michage01",0,0,0,0,"N",1938,6,2,"USA","OH","Kent",NA,NA,NA,"","","","Gene","Michael","Eugene Richard",183,74,"B","R",1966-07-15,1975-09-09,"michg101","michage01",10,4,973,2806,249,642,86,12,15,226,22,18,234,421,18,8,30,17,73,913,804,21606,1513,2721,161,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,529,0.228795438346401,0.284034212401996,0.288417618270799,0.0552387740555952,0.118806760748277,0.0887384176764077,0.228795438346401,0.188524590163934,0.0306486101211689,0.00427655024946543,0.00534568781183179,0.0805416963649323,0.00784034212401996,0.00641482537419815,0.0833927298645759,0.150035637918746,0.00641482537419815,0.00285103349964362,0.0106913756236636,0.00605844618674269,0.026015680684248,0,1966
"doranbi02",0,0,0,0,"N",1958,5,28,"USA","OH","Cincinnati",NA,NA,NA,"","","","Bill","Doran","William Donald",175,71,"B","R",1982-09-06,1993-07-08,"dorab001","doranbi02",12,3,1453,5131,727,1366,220,39,84,497,209,93,709,600,52,10,34,38,79,1418,1337,35231,2814,3687,113,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,1023,0.266224907425453,0.373416488014032,0.354110054347826,0.107191580588579,0.183433927347498,0.141687780159813,0.266224907425453,0.199376339894757,0.0428766322354317,0.00760085753264471,0.0163710777626194,0.0968622100954979,0.0407328006236601,0.0181251218086143,0.138179692067823,0.116936269732996,0.0101344767101929,0.00194893782888326,0.00662638861820308,0.00740596374975638,0.0153966088481777,0,1982
"thondi01",0,0,0,0,"N",1958,6,20,"USA","IN","South Bend",NA,NA,NA,"","","","Dickie","Thon","Richard William",160,71,"R","R",1979-05-22,1993-10-03,"thond001","thondi01",15,6,1387,4449,496,1176,193,42,71,435,167,63,348,658,51,9,30,35,77,1292,1114,30218,1790,3422,192,647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"ss",0,0,0,0,1,0,0,0,870,0.264329062710721,0.374466172173522,0.316670109481512,0.110137109462801,0.156791231732777,0.111485727129692,0.264329062710721,0.195549561699258,0.0433805349516745,0.00944032366824005,0.0159586423915487,0.0977747808496291,0.0375365250618116,0.0141604855023601,0.0782198246797033,0.147898404135761,0.0114632501685772,0.00202292650033715,0.00674308833445718,0.00786693639020005,0.0173072600584401,1,1979
"fossera01",0,0,0,0,"N",1947,4,4,"USA","IL","Marion",NA,NA,NA,"","","","Ray","Fosse","Raymond Earl",215,74,"R","R",1967-09-08,1979-09-30,"fossr101","fossera01",12,4,924,2957,299,758,117,13,61,324,15,19,203,363,35,18,28,20,82,903,805,21512,4900,440,78,71,70,250,437,286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"c",1,0,0,0,0,0,0,0,567,0.256340886033142,0.366587757862699,0.306128830519074,0.110246871829557,0.150850964274423,0.101115995941833,0.256340886033142,0.191748393642205,0.0395671288468042,0.00439634764964491,0.0206290158944877,0.109570510652689,0.00507270882651336,0.00642543118025025,0.0686506594521474,0.122759553601623,0.0118363205951978,0.00608725059181603,0.00946905647615827,0.00676361176868448,0.0277308082516064,1,1967
"whitalo01",1,515,387,15,"N",1957,5,12,"USA","NY","Brooklyn",NA,NA,NA,"","","","Lou","Whitaker","Louis Rodman",160,71,"L","R",1977-09-09,1995-10-01,"whitl001","whitalo01",19,1,2390,8570,1386,2369,420,65,244,1084,143,75,1197,1099,79,20,89,91,143,2308,2146,57207,4771,6653,189,1527,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,"2b",0,0,1,0,0,0,0,0,1640,0.276429404900817,0.426021003500583,0.363028953229399,0.149591598599767,0.212572303296255,0.161726954492415,0.276429404900817,0.191365227537923,0.0490081680280047,0.00758459743290548,0.0284714119019837,0.126487747957993,0.0166861143523921,0.0087514585764294,0.139673278879813,0.128238039673279,0.00921820303383897,0.00233372228704784,0.0103850641773629,0.0106184364060677,0.0166861143523921,2,1977
"brookhu01",1,499,375,0,"N",1956,9,24,"USA","CA","Los Angeles",NA,NA,NA,"","","","Hubie","Brooks","Hubert",178,72,"R","R",1980-09-04,1994-07-02,"brooh001","brookhu01",15,5,1645,5974,656,1608,290,31,149,824,64,56,387,1005,62,38,12,65,163,1489,1454,37598,1935,2031,196,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,"rf",0,0,0,0,0,0,0,1,1138,0.269166387679946,0.402912621359223,0.314511138613861,0.133746233679277,0.169396344892221,0.109809173083361,0.269166387679946,0.190492132574489,0.0485436893203883,0.00518915299631738,0.0249414127887513,0.137931034482759,0.0107130900569133,0.00937395379979913,0.0647807164378976,0.168228992299967,0.0103783059926348,0.00636089722129227,0.00200870438567124,0.0108804820890526,0.027284901238701,0,1980
"greenmi01",1,472,354,2,"N",1963,7,18,"USA","KY","Louisville",NA,NA,NA,"","","","Mike","Greenwell","Michael Lewis",170,72,"L","R",1985-09-05,1996-09-28,"greem001","greenmi01",12,1,1269,4623,657,1400,275,38,130,726,80,43,460,364,79,39,3,41,136,1165,1126,29495,2095,85,43,15,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"lf",0,0,0,0,0,1,0,0,957,0.302833657797967,0.463119186675319,0.3678094131319,0.160285528877352,0.208515460267506,0.142115509409474,0.302833657797967,0.207008436080467,0.0594851827817435,0.0082197707116591,0.0281202682240969,0.157040882543803,0.0173047804455981,0.00930131948950898,0.0995024875621891,0.0787367510274713,0.0170884706900281,0.00843608046722907,0.000648929266709929,0.00886869997836902,0.0294181267575168,1,1985
"caldeiv01",0,0,0,0,"N",1962,3,19,"P.R.","","Fajardo",2003,12,27,"P.R.","","Loiza","Ivan","Calderon","Ivan",220,73,"R","R",1984-08-10,1993-10-03,"caldi001","caldeiv01",10,4,924,3312,470,901,200,25,104,444,97,49,306,556,30,13,6,35,102,789,758,19738,1740,55,43,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rf",0,0,0,0,0,0,0,1,572,0.272041062801932,0.441727053140097,0.33278777959629,0.169685990338164,0.21004499449945,0.141908212560386,0.272041062801932,0.172705314009662,0.0603864734299517,0.00754830917874396,0.0314009661835749,0.134057971014493,0.0292874396135266,0.0147946859903382,0.0923913043478261,0.167874396135266,0.00905797101449275,0.00392512077294686,0.00181159420289855,0.0105676328502415,0.0307971014492754,0,1984
"hendest01",0,0,0,0,"N",1952,11,18,"USA","TX","Houston",NA,NA,NA,"","","","Steve","Henderson","Steven Curtis",190,74,"R","R",1977-06-16,1988-09-28,"hends001","hendest01",12,5,1085,3484,459,976,162,49,68,428,79,58,386,677,32,13,11,22,108,899,851,21970,1682,67,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lf",0,0,0,0,0,1,0,0,697,0.280137772675086,0.413318025258324,0.352112676056338,0.133180252583238,0.191968396591789,0.131745120551091,0.280137772675086,0.200057405281286,0.0464982778415614,0.0140642939150402,0.0195177956371986,0.12284730195178,0.0226750861079219,0.0166475315729047,0.110792192881745,0.194316877152698,0.00918484500574053,0.00373134328358209,0.00315729047072331,0.00631458094144661,0.0309988518943743,0,1977
"martije01",0,0,0,0,"N",1949,5,11,"USA","SC","Columbia",NA,NA,NA,"","","","Jerry","Martin","Jerry Lindsey",195,73,"R","R",1974-09-07,1984-09-19,"martj001","martije01",11,5,1018,2652,337,666,130,17,85,345,38,23,207,574,20,16,6,23,60,915,636,18492,1553,45,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,434,0.251131221719457,0.409125188536953,0.306763285024155,0.157993966817496,0.191246768589298,0.127073906485671,0.251131221719457,0.163650075414781,0.0490196078431373,0.00641025641025641,0.032051282051282,0.130090497737557,0.0143288084464555,0.00867269984917044,0.0780542986425339,0.216440422322775,0.00754147812971342,0.00603318250377074,0.00226244343891403,0.00867269984917044,0.0226244343891403,0,1974
"hernaca01",0,0,0,0,"N",1967,5,24,"Venezuela","Bolivar","San Felix",NA,NA,NA,"","","","Carlos","Hernandez","Carlos Alberto",185,71,"R","R",1990-04-20,2000-10-01,"hernc001","hernaca01",10,3,488,1244,102,315,51,1,24,141,5,8,63,196,4,19,3,8,43,449,317,8870,2357,221,38,21,36,126,242,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,239,0.253215434083601,0.353697749196141,0.2976011994003,0.10048231511254,0.144746015037594,0.0819935691318328,0.253215434083601,0.192122186495177,0.0409967845659164,0.000803858520900322,0.0192926045016077,0.113344051446945,0.00401929260450161,0.00643086816720257,0.0506430868167203,0.157556270096463,0.00321543408360129,0.0152733118971061,0.00241157556270096,0.00643086816720257,0.0345659163987138,0,1990
"salmoti01",1,573,430,5,"N",1968,8,24,"USA","CA","Long Beach",NA,NA,NA,"","","","Tim","Salmon","Timothy James",200,75,"R","R",1992-08-21,2006-10-01,"salmt001","salmoti01",14,3,1672,5934,986,1674,339,24,299,1016,48,42,970,1360,45,67,0,68,98,1266,1259,32884,2703,99,65,23,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,1012,0.282103134479272,0.498483316481294,0.385139934649808,0.216380182002022,0.267992793823277,0.166161105493765,0.282103134479272,0.170542635658915,0.0571284125379171,0.00404448938321537,0.0503875968992248,0.171216717222784,0.00808897876643074,0.0070778564206269,0.163464779238288,0.229187731715538,0.00758341759352882,0.0112908661948096,0,0.0114593865857769,0.0165149983147961,2,1992
"stairma01",1,442,332,0,"N",1968,2,27,"CAN","NB","St. John",NA,NA,NA,"","","","Matt","Stairs","Matthew Wade",200,69,"L","R",1992-05-29,2011-07-22,"staim001","stairma01",19,13,1895,5204,770,1366,294,13,265,899,30,24,717,1122,59,57,5,40,109,1071,935,23733,3158,215,40,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,794,0.262490392006149,0.476748654880861,0.35559986706547,0.214258262874712,0.254594428595402,0.147963105303613,0.262490392006149,0.152574942352037,0.0564950038431975,0.00249807840122982,0.0509223674096849,0.172751729438893,0.00576479631053036,0.00461183704842429,0.137778631821676,0.215603382013835,0.011337432744043,0.0109531129900077,0.000960799385088393,0.00768639508070715,0.020945426594927,0,1992
"loretma01",0,0,0,0,"N",1971,8,14,"USA","CA","Santa Monica",NA,NA,NA,"","","","Mark","Loretta","Mark David",175,72,"R","R",1995-09-04,2009-10-04,"lorem001","loretma01",15,6,1726,5812,768,1713,309,22,76,629,47,35,555,605,20,71,56,64,157,1685,1400,37162,3465,3490,92,871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,"2b",0,0,1,0,0,0,0,0,1306,0.294735030970406,0.394700619408121,0.359735466010458,0.0999655884377151,0.173457543967911,0.132140399174123,0.294735030970406,0.224707501720578,0.0531658637302133,0.00378527185134205,0.0130763936682725,0.108224363386098,0.00808671713695802,0.00602202339986235,0.0954920853406745,0.104094975911906,0.00344115622849277,0.0122161046111493,0.00963523743977977,0.0110116999311769,0.0270130763936683,1,1995
"russejo02",0,0,0,0,"N",1961,1,5,"USA","OK","Oklahoma City",NA,NA,NA,"","","","John","Russell","John William",200,72,"R","R",1984-06-22,1993-10-02,"russj002","russejo02",10,3,448,1087,113,245,50,3,34,129,3,3,84,355,7,6,2,10,26,357,260,7207,1256,100,31,21,30,72,201,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,158,0.225390984360626,0.370745170193192,0.282224094355518,0.145354185832567,0.179088474576271,0.103955841766329,0.225390984360626,0.145354185832567,0.0459981600735971,0.00275988960441582,0.031278748850046,0.11867525298988,0.00275988960441582,0.00275988960441582,0.0772769089236431,0.326586936522539,0.00643974241030359,0.00551977920883165,0.00183992640294388,0.00919963201471941,0.0239190432382705,0,1984
"gallemi01",0,0,0,0,"N",1960,10,31,"USA","CA","Whittier",NA,NA,NA,"","","","Mike","Gallego","Michael Anthony",160,68,"R","R",1985-04-11,1997-07-23,"gallm001","gallemi01",13,3,1111,2931,374,700,111,12,42,282,24,31,326,465,5,32,69,21,72,1196,885,24208,1587,2797,101,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,535,0.238826339133402,0.327874445581713,0.31963746223565,0.0890481064483112,0.163636006051437,0.127601501194132,0.238826339133402,0.182531559194814,0.037871033776868,0.00409416581371546,0.0143295803480041,0.0962128966223132,0.00818833162743091,0.0105765950187649,0.11122483793927,0.158648925281474,0.00170590242238144,0.0109177755032412,0.0235414534288639,0.00716479017400205,0.0245649948822927,0,1985
"varitja01",1,442,332,2,"N",1972,4,11,"USA","MI","Rochester",NA,NA,NA,"","","","Jason","Varitek","Jason Andrew",230,74,"B","R",1997-09-24,2011-09-25,"varij001","varitja01",15,1,1546,5099,664,1307,306,14,193,757,25,18,614,1216,59,61,22,43,128,1488,1372,36498,10166,541,69,72,105,42,992,301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"c",1,0,0,0,0,0,0,0,794,0.256324769562659,0.43537948617376,0.340725459859034,0.1790547166111,0.228298402222994,0.1302216120808,0.256324769562659,0.155716807217101,0.0600117670131398,0.00274563639929398,0.0378505589331241,0.148460482447539,0.00490292214159639,0.0035301039419494,0.120415767797607,0.238478132967248,0.0115708962541675,0.0119631300254952,0.00431457148460482,0.00843302608354579,0.0251029613649735,1,1997
"braggda01",0,0,0,0,"N",1969,9,7,"USA","CT","Waterbury",NA,NA,NA,"","","","Darren","Bragg","Darren William",180,69,"L","R",1994-04-12,2004-10-03,"bragd001","braggda01",11,9,916,2461,341,627,145,14,46,260,56,24,304,570,17,25,24,21,54,763,592,16683,1383,50,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,422,0.25477448191792,0.381145875660301,0.340092493774457,0.126371393742381,0.199398210450966,0.138561560341325,0.25477448191792,0.171475010158472,0.0589191385615603,0.00568874441284031,0.0186915887850467,0.105648110524177,0.0227549776513612,0.00975213327915482,0.123527021535961,0.231613165379927,0.00690776107273466,0.0101584721657863,0.00975213327915482,0.00853311661926046,0.0219422998780983,0,1994
"grebecr01",0,0,0,0,"N",1964,12,29,"USA","PA","Johnstown",NA,NA,NA,"","","","Craig","Grebeck","Craig Allen",160,68,"R","R",1990-04-13,2001-06-02,"grebc001","grebecr01",12,5,752,1988,239,518,116,8,19,187,4,11,228,274,2,19,49,14,49,737,541,15108,917,1634,64,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,375,0.26056338028169,0.355633802816901,0.340151178301467,0.0950704225352113,0.179457498887405,0.120221327967807,0.26056338028169,0.188631790744467,0.0583501006036217,0.00402414486921529,0.00955734406438632,0.0940643863179075,0.00201207243460765,0.00553319919517103,0.114688128772636,0.137826961770624,0.00100603621730382,0.00955734406438632,0.0246478873239437,0.00704225352112676,0.0246478873239437,0,1990
"obriech01",0,0,0,0,"N",1960,5,1,"USA","OK","Tulsa",NA,NA,NA,"","","","Charlie","O'Brien","Charles Hugh",195,74,"R","R",1985-06-02,2000-06-21,"obric001","o'brich01",15,8,800,2232,216,493,119,4,56,261,1,10,209,354,14,60,41,18,62,782,675,17915,4441,396,47,57,21,158,454,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,314,0.220878136200717,0.353046594982079,0.302500992457324,0.132168458781362,0.192064750499002,0.0967741935483871,0.220878136200717,0.140681003584229,0.0533154121863799,0.0017921146953405,0.025089605734767,0.116935483870968,0.000448028673835125,0.00448028673835125,0.0936379928315412,0.158602150537634,0.00627240143369176,0.0268817204301075,0.0183691756272401,0.00806451612903226,0.0277777777777778,0,1985
"weisswa01",1,520,390,1,"N",1963,11,28,"USA","NY","Tuxedo",NA,NA,NA,"","","","Walt","Weiss","Walter William",175,72,"B","R",1987-07-12,2000-10-01,"weisw001","weisswa01",14,4,1495,4686,623,1207,182,31,25,386,96,35,658,658,38,40,89,42,75,1462,1355,35796,2056,4007,190,854,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ss",0,0,0,0,1,0,0,0,969,0.257575757575758,0.32565087494665,0.351087357169185,0.068075117370892,0.162707906458797,0.132949210413999,0.257575757575758,0.206786171574904,0.0388390951771233,0.00661545027742211,0.00533504054630815,0.0823730260349979,0.0204865556978233,0.00746905676483141,0.140418267178831,0.140418267178831,0.00810926163038839,0.00853606487409304,0.018992744344857,0.0089628681177977,0.0160051216389245,0,1987
"leema02",0,0,0,0,"N",1965,6,17,"D.R.","San Pedro de Macoris","San Pedro de Macoris",NA,NA,NA,"","","","Manuel","Lee","Manuel Lora",145,70,"B","R",1985-04-10,1995-04-26,"lee-m001","leema02",11,3,922,2693,304,686,88,20,19,249,31,20,201,531,5,4,43,19,67,913,774,20920,1444,2232,87,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,559,0.254734496843669,0.323431117712588,0.305450805622215,0.0686966208689194,0.127697184065934,0.112885258076495,0.254734496843669,0.20757519494987,0.032677311548459,0.00742666171555886,0.00705532862978091,0.0924619383587078,0.0115113256591162,0.00742666171555886,0.0746379502413665,0.197177868548088,0.00185666542888971,0.00148533234311177,0.0159673226884515,0.00705532862978091,0.0248793167471222,0,1985
"glaustr01",1,440,330,0,"N",1976,8,3,"USA","CA","Tarzana",NA,NA,NA,"","","","Troy","Glaus","Troy Edward",220,77,"R","R",1998-07-31,2010-10-01,"glaut001","glaustr01",13,5,1537,5410,889,1375,293,10,320,950,56,29,854,1377,40,46,0,45,138,1475,1426,37325,1922,2577,180,362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,"3b",0,0,0,1,0,0,0,0,752,0.254158964879852,0.489463955637708,0.357985837922895,0.235304990757856,0.272768424386382,0.164325323475046,0.254158964879852,0.139001848428835,0.0541589648798521,0.00184842883548983,0.0591497227356747,0.175600739371534,0.0103512014787431,0.00536044362292052,0.157855822550832,0.25452865064695,0.00739371534195933,0.00850277264325323,0,0.00831792975970425,0.0255083179297597,1,1998
"mccarda01",0,0,0,0,"N",1969,11,23,"USA","TX","Houston",NA,NA,NA,"","","","Dave","McCarty","David Andrew",210,77,"R","L",1993-05-17,2005-05-01,"mccad001","mccarda01",11,7,632,1493,182,362,68,8,36,175,9,9,126,367,3,14,2,12,42,548,344,10051,2511,243,36,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1b",0,1,0,0,0,0,0,0,250,0.242464835900871,0.371064969859344,0.30516717325228,0.128600133958473,0.177935444579781,0.121902210314802,0.242464835900871,0.167448091091762,0.0455458807769591,0.00535833891493637,0.0241125251172137,0.117213663764233,0.00602813127930342,0.00602813127930342,0.0843938379102478,0.245813797722706,0.00200937709310114,0.00937709310113865,0.00133958472873409,0.00803750837240455,0.0281312793034159,0,1993
"mayde01",0,0,0,0,"N",1968,7,14,"USA","NY","Rochester",NA,NA,NA,"","","","Derrick","May","Derrick Brant",210,76,"L","R",1990-09-06,1999-10-03,"may-d001","mayde01",10,6,797,2200,244,596,103,10,52,310,30,12,156,254,26,8,3,19,57,614,519,13542,971,31,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lf",0,0,0,0,0,1,0,0,431,0.270909090909091,0.397727272727273,0.318925723877465,0.126818181818182,0.165495884599067,0.110909090909091,0.270909090909091,0.195909090909091,0.0468181818181818,0.00454545454545455,0.0236363636363636,0.140909090909091,0.0136363636363636,0.00545454545454545,0.0709090909090909,0.115454545454545,0.0118181818181818,0.00363636363636364,0.00136363636363636,0.00863636363636364,0.0259090909090909,0,1990
